page_date,category,title,readings_text,body,prayer,image_path,reading_links_json
2026-04-29,全心爱主,4月29日：耶稣是谁？,士师记9章、约翰福音7章、箴言14:31-35,"在住棚节期间，人们对耶稣的身份议论纷纷，意见严重分歧。有人怀疑、争辩、闲谈，好奇、惧怕、困惑；有人甚至憎恨祂，想要杀害祂；也有人在心里默默相信祂。

今天的我们属于哪一类的人呢？就像住棚节上的人一样，我们也听闻了同一个耶稣，祂向我们发出了同样的邀请。我们如何回应祂？让我们不要只当旁观者，从远处观看、评论神是谁、祂在做什么。耶稣没有说：“看我、讨论我或评估我”。祂说的是：“跟从我，到我这里来，喝我所赐的水”。

唯有迈步跟随祂、喝祂的活水的人，才能真正遇见祂。",主耶稣，在这个充满各种意见的世界里，赐我信心，真实地相信祢是谁。激起我内心深处的渴望，促使我全心来到祢面前，跟随祢。我渴望认识祢、爱祢，并为祢而活。阿们。,/static/images/picture1.jpg,"[{""text"": ""士师记 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/9.htm""}, {""text"": ""约翰福音 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/7.htm""}, {""text"": ""箴言 14:31-35"", ""url"": ""https://www.wordproject.org/bibles/gb/20/14.htm""}]"
2026-04-30,连结社群,4月30日：充满恩典与真理,士师记10-11章、约翰福音8:1-30、箴言15:1-5,"恩典若没有真理，就会变成放纵罪的执照；真理若没有恩典，就会变成残酷和严厉的律法主义。律法要求惩罚那位犯奸淫被抓的妇人，但耶稣既没有定她的罪，也没有纵容她，而是赦免她，并告诉她不要再继续犯罪。祂以权柄说话，也以怜悯行事。

耶稣完完全全地彰显了恩典与真理，这两者都是祂的属性。真理分辨是非对错，而恩典则把我们原本不配得的，出于神的怜悯，白白赐给我们。我们需要常常与耶稣亲近，跟随圣灵的脚步，才能活出恩典与真理的丰盛。我们该如何坚守圣经的真理，同时又活出无条件的爱，在言语与行动中处处反映耶稣的样式呢？

在这个价值观纷杂矛盾、文化对立彼此冲击的世界当中，基督徒被呼召活出不一样的光。",天父，教导我不要轻视恩典与真理，而是在我的生命中彰显两者。赐我力量，恨罪却爱罪人。阿们。,/static/images/picture2.jpg,"[{""text"": ""士师记 10章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/10.htm""}, {""text"": ""士师记 11章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/11.htm""}, {""text"": ""约翰福音 8:1-30"", ""url"": ""https://www.wordproject.org/bibles/gb/43/8.htm""}, {""text"": ""箴言 15:1-5"", ""url"": ""https://www.wordproject.org/bibles/gb/20/15.htm""}]"
2026-05-01,连结社群,5月1日：真理使人得自由,士师记第12–14章、约翰福音8:31–59、箴言15:6–10,"耶稣将真正的门徒与表面的信徒区分开来。真正的门徒是那些忠心遵行祂教导的人。这意味着我们要顺服祂的话语，即使祂的话让人难以接受，甚至令人不舒服，我们仍然愿意遵行。宣称自己是基督徒很容易，但真正活出基督徒的生命却很难。

耶稣并不在乎自己是否受欢迎。曾有一大群宗教群众跟随祂，但最终却把祂钉在十字架上。祂所要的是全心委身的门徒，无论人数多么稀少。

从罪的捆绑中得释放，是常常活出祂话语的自然效果。使我们得着自由的，不是我们晓得多少真理的学问，而是我们多顺服。罪虽承诺自由，最终却带来捆绑。虽然耶稣会用祂的真理来揭露我们的罪恶，但那会使我们得着释放。",主耶稣，谢谢祢赐予我自由的真理。我不愿只是名义上的跟随者，我渴望在心里成为真正的门徒。求祢帮助我常常住在祢的话语中，让祢的真理打破我生命中的一切锁链。引导我进入祢所应许的自由。阿们。,/static/images/picture2.jpg,"[{""text"": ""士师记 12章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/12.htm""}, {""text"": ""士师记 13章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/13.htm""}, {""text"": ""士师记 14章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/14.htm""}, {""text"": ""约翰福音 8:31-59"", ""url"": ""https://www.wordproject.org/bibles/gb/43/8.htm""}, {""text"": ""箴言 15:6-10"", ""url"": ""https://www.wordproject.org/bibles/gb/20/15.htm""}]"
2026-05-02,连结社群,5月2日：恩赐≠敬虔,士师记15–16章、约翰福音9:1–34、箴言15:11–15,"参孙拥有非凡的力量恩赐，但他的品格却十分软弱。我们常常以为，一个人若有很大的恩赐，就一定与主有亲密的关系。然而，这并不一定是正确的。

虽然上帝不会撤销祂赐给我们的恩赐和呼召，但我们却可能忽略与上帝的亲密关系。主看重的，不仅是我们能为祂做什么，更在乎我们在祂里面成为怎样的人。祂在我们身上寻找的是属灵的果子。

因此，让我们操练自己，成为敬虔的弟兄姐妹。简单来说，敬虔就是活出彰显上帝性情的生命。能力是不可以取代品格的。只有才干却没有生命的改变，是徒然的。扎根于敬虔的生命，才能结出长存的果效。试想，如果我们每一个人都在敬虔上不断成长，我们的家庭、教会、学校、职场和整个社会，将会带来何等的转变。",天父，求祢赦免我看重自己的才干和恩赐过于看重品格的成长。赦免我用功劳来衡量价值，却忽略了在基督里的成长。求祢从我內心深处更新改变我。阿们。,/static/images/picture2.jpg,"[{""text"": ""士师记 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/15.htm""}, {""text"": ""士师记 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/16.htm""}, {""text"": ""约翰福音 9:1-34"", ""url"": ""https://www.wordproject.org/bibles/gb/43/9.htm""}, {""text"": ""箴言 15:11-15"", ""url"": ""https://www.wordproject.org/bibles/gb/20/15.htm""}]"
2026-05-03,连结社群,5月3日：认出你牧者的声音,士师记17–18章、约翰福音9:35–10:21、箴言15:16–20,"耶稣是那位走在羊群前面的牧者。羊群跟随祂，是因为它们认得祂的声音。它们跟随不是因为知道前面的路怎么走，而是因为信靠那位带领它们的牧者。

周围不断喋喋不休、相互竞争的意见和无尽的建议，很容易淹没牧者的声音。我们与上帝相处的时间越多，就越能辨别祂的声音，从那些争夺我们注意力的众多声音中分辨出来。

耶稣也说，羊不会跟随陌生人，反而会逃离不熟悉的声音。亲近上帝能让我们更敏锐地分辨出来自上帝的声音，并抵挡那些不属于祂的声音。

羊最安全的地方，就是在牧者身边。因为魔鬼并不惧怕羊，它惧怕的只有牧者。",主耶稣，求祢帮助我常常亲近祢，并教我如何认出祢的声音。求祢帮助我不被世界的声音引偏，引导我走在祢的道路上，让我的心专注听从祢的带领。阿们。,/static/images/picture2.jpg,"[{""text"": ""士师记 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/17.htm""}, {""text"": ""士师记 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/18.htm""}, {""text"": ""约翰福音 9:35-10:21"", ""url"": ""https://www.wordproject.org/bibles/gb/43/9.htm""}, {""text"": ""箴言 15:16-20"", ""url"": ""https://www.wordproject.org/bibles/gb/20/15.htm""}]"
2026-05-04,连结社群,5月4日：基督是我们的道德指南针,士师记19–21章、约翰福音10:22–42、诗篇61篇,"当社会远离上帝时，人们便跟随自己的道德指南针，按自己眼中认为正确的去行。道德逐渐衰落，妥协成为常态。如今常听到的话是：“做让自己开心的事”，“你的真理是你的真理，我的真理是我的真理”，以及“跟随你的心”。

我们已经对不圣洁习以为常。我们把罪称为挣扎，把妥协说成包容，把悖逆当作自由。只要感觉是对的，即使圣经的真理和我们的信念不一致，我们也无所谓。这些都是来自仇敌的谎言。我们的观点并不高于圣经。当我们改变自己的价值观去迎合时代，我们已不再是跟随圣经，而是在跟随世界。

我们的良方是将上帝的话语恢复为最终权威，并重新获得对主的敬畏。选择去行上帝眼中正确和悦纳的事。唯有基督才是通往圣洁的唯一道路。",主耶稣，求祢赦免我被世俗引偏，而不以祢的真理为立足点。求祢将圣言恢复为我最终的权威，更新我对祢的圣洁敬畏。分辨我，使我能与祢同行在圣洁的道路上。阿们。,/static/images/picture2.jpg,"[{""text"": ""士师记 19章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/19.htm""}, {""text"": ""士师记 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/20.htm""}, {""text"": ""士师记 21章"", ""url"": ""https://www.wordproject.org/bibles/gb/07/21.htm""}, {""text"": ""约翰福音 10:22-42"", ""url"": ""https://www.wordproject.org/bibles/gb/43/10.htm""}, {""text"": ""诗篇 61篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/61.htm""}]"
2026-05-05,连结社群,5月5日：耶稣哭了,路得记1–2章、约翰福音11:1–44、诗篇62篇,"耶稣为什么在拉撒路的墓前哭泣？毕竟，距离祂叫拉撒路复活只有片刻之遥。

尽管“耶稣哭了”是圣经中最短的一节经文，却深刻地显明了耶稣完全的人性与神性。这显示祂是怜悯的上帝，能与人的痛苦同感。祂为拉撒路哭，也为马利亚和马大因失去亲人而悲伤流泪。祂为人类因死亡而带来的哀痛而哭。但最重要的是，祂哭，因为死亡提醒我们，许多死去的人将面临永远在地狱中的灭亡。

如果耶稣能因死亡的现实而流泪，我们的心岂不也应当被触动吗？你是否为那些尚未认识主的人心中怀有负担？我们已经被托付永恒生命的福音信息。愿祂的怜悯唤醒我们的心，使我们积极地与人分享这唯一能带来永生的盼望。",主耶稣，求祢赐给我一颗充满怜悯的心。激发我新的热情，将福音传给那些远离祢的人。阿们。,/static/images/picture2.jpg,"[{""text"": ""路得记 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/08/1.htm""}, {""text"": ""路得记 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/08/2.htm""}, {""text"": ""约翰福音 11:1-44"", ""url"": ""https://www.wordproject.org/bibles/gb/43/11.htm""}, {""text"": ""诗篇 62篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/62.htm""}]"
2026-05-06,连结社群,5月6日：合乎神心意的婚姻,路得记3–4章、约翰福音11:45–12:11、诗篇63篇,"波阿斯在娶路得之前，遵行妥善的近亲救赎规定，以此尊荣上帝。合乎神心意的婚姻不仅是两个人彼此忠诚，更重要的是，两个人共同忠于上帝。

对于信徒来说，婚姻应以基督为中心。婚姻是在上帝面前所立的圣约，而不仅仅是浪漫的结合。在这个根基上，显明上帝的设计：丈夫要以牺牲的爱来爱妻子，妻子要敬重顺服丈夫。美满的婚姻不只是关系到浪漫的情感和默契，更在乎的是公义与品格。

没有一段婚姻是完美的，也没有婚姻是无法挽回的。坚固的婚姻需要付出巨大努力。它需要谦卑的心，以及在委身、沟通和彼此让步上不断学习和成长。当我们顺服上帝，建立合乎神心意的婚姻时，我们的婚姻就会坚固持久。",主耶稣，感谢祢赐下婚姻这圣洁的恩赐。我选择在我的婚姻中荣耀祢。求祢帮助我将基督置于我的婚姻中心。阿们。,/static/images/picture2.jpg,"[{""text"": ""路得记 3章"", ""url"": ""https://www.wordproject.org/bibles/gb/08/3.htm""}, {""text"": ""路得记 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/08/4.htm""}, {""text"": ""约翰福音 11:45-12:11"", ""url"": ""https://www.wordproject.org/bibles/gb/43/11.htm""}, {""text"": ""诗篇 63篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/63.htm""}]"
2026-05-07,进入命定,5月7日：唯有放下，才能活出生命,撒母耳记上1–2章、约翰福音12:12–36、诗篇64篇,"耶稣教导了祂国度中一则强而有力、看似矛盾的真理：唯有舍弃自我，才能得着真正的生命。只有为祂舍弃生命时，我们才会真正被得着。在跟随基督的道路上，我们只有舍己，才能找到在基督里的自己。

耶稣明确指出，跟随祂不是为了自我满足，而是为了活出祂的榜样。若仍为自己而活，就无法真正跟随耶稣，因为基督的道路要求我们背起自己的十字架。我们必须倒空自己，完全将自己献给上帝。

你生命中十字架的痕迹在哪里？那些伤痕正是你背负十字架沉重代价的证据。我们为基督所经历的苦难、牺牲和忠心，终会以永恒的喜乐和奖赏取代。有一天，我们将把十字架换成荣耀的冠冕。",主耶稣，求祢教我如何走十字架的道路。帮助我甘愿舍己，好使我能在祢里面真正地活着。我定睛仰望永恒，并相信有一天，我将把十字架换成荣耀的冠冕。阿们。,/static/images/picture3.jpg,"[{""text"": ""撒母耳记上 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/1.htm""}, {""text"": ""撒母耳记上 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/2.htm""}, {""text"": ""约翰福音 12:12-36"", ""url"": ""https://www.wordproject.org/bibles/gb/43/12.htm""}, {""text"": ""诗篇 64篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/64.htm""}]"
2026-05-08,进入命定,5月8日：超越神迹的信心,撒母耳记上3–5章、约翰福音12:37–50、诗篇65篇,"即使耶稣行了许多神迹奇事，有些人仍不信祂。虽然神迹可以帮助一些人确认他们的信心，但对另一些人来说，就算看到上帝的作为仍不足以让他们相信，因为他们不愿将信心完全放在基督身上。

单靠神迹无法产生信心。即使亲眼见证了上帝的大能，有些人仍然不相信上帝已经启示的真理。

我们不需要更多神迹来信靠耶稣。我们需要的是顺服的心，将我们的不信交托给上帝。愿我们有信心，相信耶稣是我们个人的救主和君王。祂已经藉着话语、作为和十字架清楚地启示了自己。除非我们与基督有个人的关系，否则没有任何其他事物能救我们脱离罪的工价。",主耶稣，求祢鉴察我的心，把我心里存在的不信——揭露出来。求祢塑造我一颗顺服的心。我全心信靠祢拯救的恩典。阿们。,/static/images/picture3.jpg,"[{""text"": ""撒母耳记上 3章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/3.htm""}, {""text"": ""撒母耳记上 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/4.htm""}, {""text"": ""撒母耳记上 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/5.htm""}, {""text"": ""约翰福音 12:37-50"", ""url"": ""https://www.wordproject.org/bibles/gb/43/12.htm""}, {""text"": ""诗篇 65篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/65.htm""}]"
